id,area,perimeter,x,y,w,h,h1,h2,h3,h4,h5,h6,h7,nearby_contours,min_distance,label
1715,0.5,6.2426406145095825,535,190,2,3,0.22222222223354038,0.012345679028155167,0.005486966270224726,0.0002194782739108118,-2.4085377039495453e-07,-2.438647489454635e-05,-9.067635812009046e-13,10,2.23606797749979,0
1716,0.0,0.0,376,190,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2.8284271247461903,0
1717,0.0,50.28427076339722,270,190,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,3.1622776601683795,0
1718,0.0,2.0,151,190,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3.605551275463989,0
1719,0.0,4.0,538,189,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2.23606797749979,0
1720,0.0,0.0,276,189,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2.8284271247461903,0
1721,0.0,0.0,154,189,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,3.605551275463989,0
1722,0.5,16.242640614509583,137,189,5,3,0.22222222223354038,0.01234567901522013,0.0054869674796427705,0.00021947863479812826,-2.408543909934936e-07,-2.4386514980408676e-05,-2.5740100607595166e-14,7,4.0,0
1723,9.0,12.828427076339722,89,189,6,3,0.22709952751091927,0.02469319324007771,6.395400557641718e-05,3.7680143668710336e-06,5.849283893753141e-11,5.921083390112242e-07,3.528931437510837e-18,0,15.556349186104045,0
1724,0.0,0.0,45,189,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2.23606797749979,0
1725,0.0,0.0,670,188,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2.23606797749979,0
1726,2.0,55.79898953437805,287,188,14,7,5.347222222226264,8.828896604950375,39.22172926790688,5.848457643459196,10.027899510624223,13.613798618485639,88.00844304357963,2,3.0,0
1727,0.0,0.0,135,188,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,3.1622776601683795,0
1728,0.0,11.656854152679443,133,188,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,3.1622776601683795,0
1729,0.0,24.485281229019165,540,187,5,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,1.4142135623730951,0
1730,0.0,0.0,538,187,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,3.0,0
1731,0.0,0.0,535,187,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,3.0,0
1732,0.0,4.0,490,187,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4.47213595499958,0
1733,0.0,0.0,46,187,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2.23606797749979,0
1734,1.0,9.656854152679443,545,186,3,5,0.24999999997817213,0.03472222223151928,1.63235987517337e-15,1.6040875035807975e-15,2.4940186917443128e-30,-2.790445059376942e-16,7.192989098398457e-31,10,3.1622776601683795,0
1735,0.0,0.0,162,186,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2.23606797749979,0
1736,0.5,54.041630148887634,137,186,17,9,0.22222222223354038,0.012345679008752613,0.005486969299171519,0.00021947877104718078,-2.4085465520636045e-07,-2.4386530112800177e-05,2.854106890611278e-13,7,5.0,0
1737,0.0,0.0,142,186,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1.4142135623730951,0
1738,0.0,2.0,138,186,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2.23606797749979,0
1739,2.5,60.870057225227356,120,186,15,10,9.40977777777822,78.83918301232201,142.9670907346012,107.3617686266029,13301.116441697148,939.1905691744928,-60.080075516156285,7,2.0,0
1740,0.0,0.0,545,185,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,3.1622776601683795,0
1741,0.0,6.0,376,185,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2.0,0
1742,0.0,0.0,47,185,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2.23606797749979,0
1743,0.0,5.656854152679443,494,184,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4.242640687119285,0
1744,0.5,12.242640614509583,373,184,2,6,0.22222222223354038,0.01234567901522013,0.005486973173221218,0.00021947751936852568,-2.40852679857282e-07,-2.4386391043711348e-05,9.586190300025388e-13,5,2.0,0
1745,0.0,10.0,371,184,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0,0
1746,0.0,0.0,163,184,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2.23606797749979,0
1747,0.0,0.0,667,183,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2.23606797749979,0
1748,1.0,15.656854152679443,547,183,5,3,0.5555555555620231,0.19753086419178195,0.008573389710498524,0.0016598070499732984,-6.261273721243382e-06,-0.0007376920221995643,-5.255773518017476e-12,3,4.123105625617661,0
1749,1.5,23.899494767189026,153,183,9,5,3.49794238682888,11.669376280729779,19.069666263075696,17.985840741599862,333.09305789888015,61.38269584430674,1.0309394710822204,7,4.123105625617661,0
1750,1.0,33.31370830535889,136,183,11,5,0.5555555555583851,0.19753086419501573,0.008573387813367214,0.0016598078847152452,-6.261277751827232e-06,-0.0007376923932020792,-1.3525894532571413e-13,7,1.4142135623730951,0
1751,0.0,4.828427076339722,530,182,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,3.1622776601683795,0
1752,2.0,83.11269783973694,521,182,16,13,5.25,4.756944444475165,90.31249992363158,15.090277802406089,169.29586294283922,29.236689844544586,-530.7355333765781,10,5.385164807134504,0
1753,0.0,4.0,153,182,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,4.123105625617661,0
1754,0.0,0.0,666,181,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2.23606797749979,0
1755,0.0,4.0,524,181,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0
1756,0.5,3.414213538169861,521,181,2,2,0.2222222223499557,0.012345678989350059,0.005486971161836747,0.0002194755930680639,-2.408494648374612e-07,-2.438617698396841e-05,3.574013908222525e-12,4,3.1622776601683795,0
1757,0.5,36.38477599620819,368,181,8,12,0.22222222223354038,0.01234567901522013,0.005486969678601409,0.0002194789297171847,-2.4085492471783264e-07,-2.438654774911066e-05,8.955998889205113e-13,5,1.0,0
1758,0.0,2.0,196,181,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.0,0
1759,0.0,18.485281229019165,186,181,9,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3.605551275463989,0
1760,1.0,13.656854152679443,148,181,4,5,0.22222222221898846,0.012345679011986372,0.0054869689801066235,0.00021947866814157657,-2.408544788117882e-07,-2.4386518682042405e-05,3.1323243298828244e-14,8,4.123105625617661,0
1761,0.0,0.0,532,180,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,3.1622776601683795,0
1762,0.0,4.0,497,180,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4.47213595499958,0
1763,0.0,0.0,341,180,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.23606797749979,0
1764,0.0,18.82842707633972,153,180,10,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4.123105625617661,0
1765,0.0,0.0,50,180,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2.23606797749979,0
1766,0.0,0.0,250,179,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2.8284271247461903,0
1767,0.0,2.0,195,179,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3.0,0
1768,0.0,0.0,188,179,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3.605551275463989,1
1769,1.0,34.485281229019165,519,178,12,6,0.24999999995998223,0.03472222222242433,3.943873493842537e-15,4.326542650621296e-15,1.786272410372686e-29,-4.945543217729244e-18,5.755007029808864e-31,5,0.0,0
1770,0.0,2.0,343,178,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.23606797749979,0
1771,0.0,0.0,51,178,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2.23606797749979,0
1772,14.0,47.11269748210907,488,177,9,10,0.33527696793019884,0.0609336647336987,0.0288212967885385,0.020325296577404266,0.0004906560704175198,0.0043059686493904905,-3.551814307410615e-05,3,4.242640687119285,0
1773,0.0,0.0,627,176,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5.0,0
1774,0.0,14.485281229019165,338,176,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.23606797749979,0
1775,0.0,2.0,252,176,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2.8284271247461903,0
1776,0.0,10.0,182,176,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2.23606797749979,1
1777,0.0,2.8284270763397217,52,175,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2.8284271247461903,0
1778,0.0,2.8284270763397217,662,174,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,3.605551275463989,0
1779,0.0,2.0,357,174,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3.605551275463989,0
1780,0.0,17.656854152679443,289,174,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3.0,0
1781,0.0,0.0,287,174,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5.0990195135927845,0
1782,0.0,2.0,248,174,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2.23606797749979,0
1783,0.5,82.5269113779068,169,174,29,6,0.22222222224081634,0.012345679008752613,0.00548696909328833,0.00021947867439372058,-2.4085449158746455e-07,-2.438651937353112e-05,-8.86702757545297e-14,4,2.23606797749979,1
1784,0.0,30.14213538169861,627,173,10,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2.23606797749979,0
1785,0.5,5.414213538169861,632,173,3,2,0.22222222236450762,0.012345679028155167,0.005486986933956576,0.00021948131151139746,-2.4085922402520695e-07,-2.4386812402228267e-05,6.233694199197668e-12,3,1.4142135623730951,0
1786,5.0,30.14213538169861,618,172,9,6,0.6757777777779849,0.3265244938301971,0.04364395104953954,0.014732938987156887,0.00034259443719592686,0.0047495245240281305,-0.00014899362607688317,1,5.0990195135927845,0
1787,0.0,2.0,363,172,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2.23606797749979,0
1788,0.0,0.0,361,172,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2.23606797749979,0
1789,3.5,71.69848418235779,167,172,18,10,2.708778749597829,6.826145547613153,1.9550592457363147,1.4787737886516477,2.5099950079893327,3.5568522970448346,0.14859437642573936,2,7.0,1
1790,0.0,2.8284270763397217,54,172,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,3.1622776601683795,0
1791,0.0,2.8284270763397217,660,171,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3.0,0
1792,0.0,17.656854152679443,628,171,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.4142135623730951,0
1793,0.0,14.485281229019165,289,171,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3.0,0
1794,0.0,12.485281229019165,246,171,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2.23606797749979,0
1795,0.0,2.0,361,170,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2.23606797749979,0
1796,0.0,23.79898953437805,242,170,7,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,3.1622776601683795,0
1797,0.0,4.828427076339722,214,170,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3.605551275463989,0
1798,0.0,0.0,158,170,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.1622776601683795,0
1799,0.0,0.0,56,170,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2.8284271247461903,0
1800,0.0,0.0,659,169,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2.23606797749979,0
1801,0.0,2.8284270763397217,358,169,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2.23606797749979,0
1802,0.0,2.0,195,169,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2.23606797749979,1
1803,0.0,10.485281229019165,216,168,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3.605551275463989,0
1804,2.0,28.14213538169861,152,168,7,6,0.5381944444434339,0.18490788966030713,0.057418425457087204,0.02052542158449917,0.0005978975303566673,0.00410111206492099,0.0003728646060622833,1,3.1622776601683795,0
1805,0.0,0.0,215,167,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3.605551275463989,0
1806,0.0,12.828427076339722,193,167,6,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.23606797749979,1
1807,0.0,2.8284270763397217,57,167,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2.8284271247461903,0
1808,0.0,2.8284270763397217,657,166,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2.23606797749979,0
1809,0.0,44.627416372299194,354,165,7,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2.23606797749979,0
1810,0.0,14.828427076339722,245,165,8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6.708203932499369,0
1811,9.5,73.69848430156708,193,165,14,10,1.4146215029730307,1.5233749340163294,2.907449107593637,3.373464694711532,10.557601308338302,4.096361397521884,-0.3958506464118612,3,4.47213595499958,1
1812,0.5,36.3847758769989,237,164,9,5,0.2222222222480923,0.01234567901522013,0.005486968307486862,0.0002194788739525701,-2.408548028322135e-07,-2.4386541553098484e-05,5.193415634981963e-13,3,7.810249675906654,0
1813,0.0,14.828427076339722,214,164,8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0
1814,0.0,2.8284270763397217,59,164,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,3.605551275463989,0
1815,0.0,2.8284270763397217,655,163,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3.605551275463989,0
1816,0.0,4.0,591,163,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.605551275463989,0
1817,0.0,0.0,580,161,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,3.605551275463989,0
1818,0.0,2.0,574,161,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,3.1622776601683795,0
1819,0.0,0.0,363,161,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.605551275463989,0
1820,1.5,62.38477599620819,243,161,27,4,2.279835390955365,3.2828498365901804,6.889956694175519,3.2172237965457096,15.142950475345042,5.8115681083804525,-0.35551203027900247,4,5.830951894845301,0
1821,2.0,48.14213538169861,211,161,15,8,22.37152777778283,485.39902826026275,1.9287050811384785,0.23192909906623677,0.14956418288444237,0.7473205963515926,-0.041140557919745656,4,0.0,0
1822,0.0,0.0,66,161,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3.605551275463989,0
1823,0.0,2.8284270763397217,61,161,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3.1622776601683795,0
1824,0.0,2.8284270763397217,653,160,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3.605551275463989,0
1825,0.0,6.828427076339722,587,160,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3.605551275463989,0
1826,0.5,21.071067690849304,582,160,8,6,0.2222222222480923,0.012345679028155167,0.0054869666345686175,0.00021947791848509835,-2.408531933312237e-07,-2.4386435402828124e-05,1.332417166334883e-13,6,3.605551275463989,0
1827,0.5,6.2426406145095825,570,160,3,3,0.2222222222480923,0.01234567901522013,0.005486953785764863,0.00021947881186575117,-2.408543819046008e-07,-2.4386534654259135e-05,-1.7457726023659333e-12,8,2.8284271247461903,0
1828,0.0,30.485281229019165,267,160,15,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,2.23606797749979,1
1829,0.5,10.242640614509583,244,159,5,2,0.22222222224081634,0.01234567901522013,0.005486969500743433,0.00021947875760900703,-2.408546375101495e-07,-2.4386528626061937e-05,2.697035992695862e-14,3,3.0,0
1830,0.0,0.0,63,159,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3.1622776601683795,0
1831,0.0,10.485281229019165,613,158,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,3.0,0
1832,0.0,2.8284270763397217,572,158,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2.8284271247461903,0
1833,0.0,7.656854152679443,273,158,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,2.23606797749979,1
1834,0.0,2.0,269,158,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,2.0,1
1835,0.0,0.0,267,158,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2.23606797749979,0
1836,0.0,11.656854152679443,260,158,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,3.605551275463989,0
1837,0.0,4.828427076339722,91,158,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.23606797749979,0
1838,0.0,2.0,586,157,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,3.605551275463989,0
1839,0.0,4.828427076339722,277,157,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,3.1622776601683795,1
1840,0.0,0.0,263,157,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,3.1622776601683795,0
1841,0.0,0.0,246,157,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3.0,0
1842,0.0,4.828427076339722,617,156,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,3.1622776601683795,0
1843,0.0,0.0,615,156,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1.4142135623730951,0
1844,0.0,2.0,425,156,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.23606797749979,0
1845,0.0,2.0,281,156,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,3.0,1
1846,0.0,0.0,275,156,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,2.8284271247461903,1
1847,0.0,0.0,270,156,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,2.0,1
1848,0.0,0.0,268,156,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2.0,1
1849,0.0,11.656854152679443,577,155,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,3.605551275463989,0
1850,0.0,2.0,573,155,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2.8284271247461903,0
1851,1.0,58.28427076339722,356,155,8,9,2.11111111113496,3.780864197449122,0.0006858717586211223,2.7434838826520243e-05,-3.76335406890621e-09,5.3345519939659996e-05,1.4843904527757053e-14,1,3.605551275463989,0
1852,0.0,0.0,272,155,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,2.23606797749979,1
1853,0.5,11.071067690849304,65,155,3,5,0.22222222222080745,0.012345679013603252,0.005486968224486662,0.0002194786771243387,-2.408544770139607e-07,-2.438651968172329e-05,1.0589345470411762e-13,5,3.605551275463989,0
1854,0.0,2.8284270763397217,649,154,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.605551275463989,0
1855,0.0,2.8284270763397217,613,154,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1.4142135623730951,0
1856,0.0,13.313708305358887,610,154,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,3.605551275463989,0
1857,0.0,0.0,281,154,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,2.0,1
1858,0.5,10.242640614509583,265,154,2,5,0.22222222226992017,0.01234567902168765,0.005486970593755122,0.00021947894229297653,-2.408549655044482e-07,-2.4386549152803668e-05,8.932337862386182e-13,11,2.0,0
1859,0.0,0.0,619,153,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,4.123105625617661,0
1860,0.5,29.55634891986847,580,153,6,6,0.22222222224081634,0.012345679002285096,0.0054869582774521725,0.00021947858600448577,-2.4085410870378757e-07,-2.4386509546012873e-05,1.113535153180138e-12,7,3.605551275463989,0
1861,0.0,2.0,575,153,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2.8284271247461903,0
1862,0.0,0.0,572,153,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2.8284271247461903,0
1863,2.0,26.14213538169861,566,153,6,6,1.7604166666569654,2.074761284689682,4.5010987139248755,2.5948486760898963,8.705356200327435,3.315064804436275,1.6907959221989453,11,4.242640687119285,0
1864,0.0,4.828427076339722,424,153,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.23606797749979,0
1865,0.0,2.0,299,153,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3.0,1
1866,0.0,6.828427076339722,294,153,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3.0,1
1867,0.0,0.0,290,153,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,3.1622776601683795,1
1868,0.0,0.0,279,153,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,2.23606797749979,1
1869,0.0,4.0,277,153,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2.23606797749979,1
1870,0.0,0.0,274,153,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,2.8284271247461903,1
1871,0.0,19.313708305358887,89,153,4,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.23606797749979,0
1872,0.0,0.0,614,152,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2.8284271247461903,0
1873,0.0,0.0,281,152,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2.0,1
1874,0.0,2.8284270763397217,67,152,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4.47213595499958,0
1875,0.0,2.8284270763397217,647,151,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.605551275463989,0
1876,11.0,58.97056245803833,284,151,14,10,0.3928750313035297,0.059240304172711186,0.16598516649825917,0.13641380683033758,0.020526547592614,0.033163901589116196,0.00010987510390973558,3,3.1622776601683795,1
1877,0.0,10.828427076339722,571,150,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2.8284271247461903,0
1878,0.5,9.41421353816986,565,150,5,2,0.22222222224081634,0.012345679028155167,0.005486968732190716,0.000219477889022187,-2.408531908698431e-07,-2.438643212916479e-05,-6.86837619738064e-13,9,4.0,0
1879,0.0,0.0,523,150,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.0,0
1880,0.0,2.0,278,150,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2.0,0
1881,0.0,7.656854152679443,610,149,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2.23606797749979,0
1882,0.0,2.0,525,149,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2.23606797749979,0
1883,6.5,140.32590079307556,236,149,41,13,9.042735042736576,67.68968106884633,198.75008232482855,84.62004800001898,10900.239532717229,567.5603762708482,1269.9132997315442,3,7.0710678118654755,1
1884,0.0,0.0,528,148,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2.23606797749979,0
1885,1.0,21.313708305358887,336,148,5,6,0.24999999998908606,0.03472222221757369,2.2605387656218193e-16,1.3238685567243326e-16,2.2865757301236324e-32,2.458137699530087e-17,1.287801829572595e-33,0,10.0,0
1886,0.0,2.0,278,148,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2.0,0
1887,0.0,5.656854152679443,69,148,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4.242640687119285,0
1888,0.0,5.656854152679443,644,147,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3.605551275463989,0
1889,0.0,0.0,570,147,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,3.0,0
1890,0.0,4.0,563,147,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4.123105625617661,0
1891,21.0,17.656854152679443,299,147,7,5,0.17506208832789094,0.0046420114126903556,6.936119509334426e-05,3.7325054077215553e-06,5.470630001055465e-11,2.2626189540848975e-07,-2.4778745281382833e-11,2,5.830951894845301,1
1892,1.5,20.727921843528748,610,146,9,6,0.3045267489699957,0.06301546175200573,0.0023084706710770645,0.00021544302317086145,-1.51936050356623e-07,-5.408240500048211e-05,8.210434473642115e-13,7,2.23606797749979,0
1893,2.0,8.485281229019165,565,146,4,3,0.16666666664605145,3.3087224502121107e-22,4.1747342956152767e-16,4.703210327505851e-16,2.0822563686737135e-31,-8.354854663922529e-27,-8.620064634778611e-33,7,3.0,0
1894,37.5,37.21320295333862,415,146,9,10,0.2158401316872074,0.006115678066466025,0.0028452633145681014,0.00023403862506131483,2.1094174597235982e-08,-1.2286036131827313e-05,-1.898135329323213e-07,2,6.708203932499369,0
1895,0.0,2.0,319,146,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2.0,1
1896,22.0,82.91168713569641,598,145,12,11,0.24518949828894276,0.0013559118949418598,0.007941848173901995,0.004805300513905611,2.6408877763716856e-05,5.5314873546489267e-05,1.3556877581398383e-05,2,8.0,0
1897,0.0,0.0,528,145,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3.0,0
1898,1.5,35.55634891986847,519,145,8,8,6.658436213998357,35.25643109956726,63.09308701257301,10.747458114565461,124.43262026469912,2.7310798766049835,-250.68163244171825,4,1.0,0
1899,0.0,4.0,322,145,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,3.1622776601683795,1
1900,0.0,2.8284270763397217,72,145,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4.242640687119285,0
1901,0.0,2.8284270763397217,642,144,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.605551275463989,0
1902,0.5,170.208150267601,640,144,37,57,0.22222222236450762,0.01234567901522013,0.005486979397133464,0.000219479679951516,-2.4085637296766295e-07,-2.4386631108147553e-05,-2.1470258734745207e-12,5,3.0,0
1903,0.0,0.0,326,144,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2.8284271247461903,1
1904,0.0,2.0,319,144,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2.0,1
1905,0.0,0.0,632,143,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.0,0
1906,0.0,0.0,641,142,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3.605551275463989,0
1907,13.5,15.071067690849304,511,142,5,6,0.16638159269271532,0.00036685265374467746,3.2663990846642015e-05,1.509984030352601e-06,9.327145773401867e-12,2.808671204359165e-08,5.0459194986311854e-12,0,10.770329614269007,0
1908,13.5,14.242640614509583,408,142,5,5,0.16468808391075246,6.801762034943406e-05,0.0002811558115581371,1.5160447960575336e-08,1.6024390351166275e-14,4.307972322746685e-11,-2.6886734434408125e-14,0,11.40175425099138,0
1909,0.0,0.0,320,142,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2.0,1
1910,0.0,0.0,313,142,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4.0,0
1911,0.0,22.97056245803833,562,141,8,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4.123105625617661,0
1912,0.0,13.656854152679443,322,141,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2.8284271247461903,1
